,Item ID,FinalURL,Identifier
18,8391684,http://www.overstock.com/Home-Garden/Bar-Stools/2023/subcat.html?cid=247234,Experiment_Furniture_Hackathon 3
19,6029583902,http://www.overstock.com/2013/subcat.html?,API_Test_Campaign_2
20,4689593005,https://www.overstock.com/search?keywords=canopies+for+sale&taxonomy=sto43&sortOption=Relevance&searchtype=Header&TID=AR:3&CID=128506,Experiment-Bedding Geo Jan 24
21,4470580125,https://www.overstock.com/search?keywords=Antique+Brooches&taxonomy=sub19358&sortOption=Relevance&searchtype=Header&cid=128514,Generic_Standard_Jewelry
22,5522831488,"http://www.overstock.com/Home-Garden/Outdoor-Cushions-Pillows/Rectangle,/pillow-shape,/21118/subcat.html?",Head Terms
23,6032389894,http://www.overstock.com/4549/cat.html?,API_Test_Campaign_2
24,6031872066,http://www.overstock.com/708/cat.html?,API_Test_Campaign_2
25,4689609310,https://www.overstock.com/search?keywords=&taxonomy=sub1984&searchtype=guidedNav&additionalKeywords=set&CID=128506,Experiment-Bedding Geo Jan 24
26,3742345003,http://www.overstock.com/Baby/Infant-Car-Seats/20102/subcat.html?sort=Recommended&cid=247234,Experiment_Furniture_Hackathon 3
27,4470580218,"https://www.overstock.com/Food-Gifts/Jewelry-Boxes/Jewelry-Case,/type,/6354/subcat.html?cid=128514",Generic_Standard_Jewelry
28,4689609328,https://www.overstock.com/search?keywords=euro+pillow+shams&CID=128506,Generic_Standard_Bedding
29,6033852852,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
30,3742343083,http://www.overstock.com/search?keywords=credenza&taxonomy=sub2029&searchtype=guidedNav&cid=247234,Experiment_Furniture_Hackathon 3
31,5978500249,http://www.overstock.com/?,API_Test_Campaign_2
32,6031831463,http://www.overstock.com/?,API_Test_Campaign_2
33,4689609310,https://www.overstock.com/search?keywords=&taxonomy=sub1984&searchtype=guidedNav&additionalKeywords=set&CID=128506,Generic_Standard_Bedding
34,3742344844,"http://www.overstock.com/Home-Garden/Sofas-Loveseats/Loveseat,/type,/2027/subcat.html?cid=247234",Generic_Standard_Furniture
35,6033229363,http://www.overstock.com/?,API_Test_Campaign_2
36,4689593005,https://www.overstock.com/search?keywords=canopies+for+sale&taxonomy=sto43&sortOption=Relevance&searchtype=Header&TID=AR:3&CID=128506,Generic_Standard_Bedding
37,6000149010,http://www.overstock.com/34/subcat.html?,API_Test_Campaign_2
38,4689592957,https://www.overstock.com/search?keywords=&taxonomy=cat4530&refinesize=King&searchtype=guidedNav&additionalKeywords=king&CID=128506,Generic_Standard_Bedding
39,5974573685,http://www.overstock.com/?,API_Test_Campaign_2
40,5998123622,http://www.overstock.com/4541/cat.html?,API_Test_Campaign_2
41,5972516828,http://www.overstock.com/244/cat.html?,API_Test_Campaign_2
42,5998428284,http://www.overstock.com/4/dept.html?,API_Test_Campaign_2
43,6027574703,http://www.overstock.com/2023/subcat.html?,API_Test_Campaign_2
44,5398669154,"http://www.overstock.com/Home-Garden/HammocksSwings/Cotton,Hammocks,/material,type,/2032/subcat.html",Generic_Standard_Garden
45,5978724541,http://www.overstock.com/4549/cat.html?,API_Test_Campaign_2
46,6027732104,http://www.overstock.com/2738/subcat.html?,API_Test_Campaign_2
47,5999497884,http://www.overstock.com/1457/cat.html?,API_Test_Campaign_2
48,5977007553,http://www.overstock.com/4540/cat.html?,API_Test_Campaign_2
49,3742343083,http://www.overstock.com/search?keywords=credenza&taxonomy=sub2029&searchtype=guidedNav&cid=247234,Generic_Standard_Furniture
50,4470580218,"https://www.overstock.com/Food-Gifts/Jewelry-Boxes/Jewelry-Case,/type,/6354/subcat.html?cid=128514",Experiment_Jewelry_Smart Bidding 4
51,3742344844,"http://www.overstock.com/Home-Garden/Sofas-Loveseats/Loveseat,/type,/2027/subcat.html?cid=247234",Experiment_Furniture_Hackathon 3
52,6029942937,http://www.overstock.com/?,API_Test_Campaign_2
53,6031370816,http://www.overstock.com/2361/cat.html?,API_Test_Campaign_2
54,6027160349,http://www.overstock.com/4/dept.html?,API_Test_Campaign_2
55,5691949175,"http://www.overstock.com/Clothing-Shoes/Sunglasses/Ray_-Ban,Gradient,Aviator,/brand,lens-type,shape,/234/dept.html",Generic_Standard_Sunglasses
56,9824244,http://www.overstock.com/search?keywords=benches&taxonomy=dep32&sortOption=Top+Sellers&kid={_mkwid}&TRACK=PSGGL&cid=128513&mkwid={ifsearch:s}{ifcontent:c}{_mkwid}&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10472,Generic_Standard_Furniture
57,5998418795,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
58,3742344994,http://www.overstock.com/Baby/Car-Seats/2847/cat.html?products=6602475&TID=L2BG_CarSeats&cid=247234,Generic_Standard_Furniture
59,4470578346,https://www.overstock.com/search?keywords=charms&taxonomy=sub19354&sortOption=Relevance&searchtype=Header&cid=128514,Experiment_Jewelry_Smart Bidding 4
60,3742344763,http://www.overstock.com/Home-Garden/Entertainment-Centers/2029/subcat.html?sort=Recommended&cid=247234,Experiment_Furniture_Hackathon 3
61,5976545242,http://www.overstock.com/?,API_Test_Campaign_2
62,6036327748,http://www.overstock.com/?,API_Test_Campaign_2
63,5997538481,http://www.overstock.com/943/cat.html?,API_Test_Campaign_2
64,5995040552,http://www.overstock.com/22430/subcat.html?,API_Test_Campaign_2
65,6033730444,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
66,6035544817,http://www.overstock.com/?,API_Test_Campaign_2
67,112676844,http://www.overstock.com/Crafts-Sewing/Sewing-Machines/19182/subcat.html?cid=136140&kid={_mkwid}&TRACK=PSGGL&mkwid={ifsearch:s}{ifcontent:c}68232898958994&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10470,Standard_Crafts
68,4470578346,https://www.overstock.com/search?keywords=charms&taxonomy=sub19354&sortOption=Relevance&searchtype=Header&cid=128514,Generic_Standard_Jewelry
69,5973223349,http://www.overstock.com/263/dept.html?,API_Test_Campaign_2
70,5976989811,http://www.overstock.com/2019/subcat.html?,API_Test_Campaign_2
71,6034056891,http://www.overstock.com/?,API_Test_Campaign_2
72,5996378223,http://www.overstock.com/11248/subcat.html?,API_Test_Campaign_2
73,6029583905,http://www.overstock.com/710/cat.html?,API_Test_Campaign_2
74,10175244,http://www.overstock.com/Home-Garden/Matching-Sets/2194/cat.html?sort=Top+Sellers&cid=128510&kid={_mkwid}&TRACK=PSGGL&mkwid={ifsearch:s}{ifcontent:c}75515786279838&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10470,Experiment_Home Decor_coop #4
75,3742345105,http://www.overstock.com/search?keywords=&taxonomy=sub22558&searchtype=guidedNav&additionalKeywords=push&cid=247234,Generic_Standard_Furniture
76,5976833944,http://www.overstock.com/711/cat.html?,API_Test_Campaign_2
77,6027197450,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
78,5975179229,"https://www.overstock.com/Bedding-Bath/Memory-Foam-Mattresses/Slumber-Solutions,Gel-Memory-Foam,/brand,memory-foam-type,/4512/cat.html?",Standard_Partners
79,6002363326,http://www.overstock.com/27561/subcat.html?,API_Test_Campaign_2
80,5976618520,http://www.overstock.com/6420/subcat.html?,API_Test_Campaign_2
81,5993982779,http://www.overstock.com/454/dept.html?,API_Test_Campaign_2
82,3742344805,"http://www.overstock.com/Home-Garden/Bedroom-Sets/King,/size,/17329/subcat.html?sort=Recommended&cid=247234",Generic_Standard_Furniture
83,3742345105,http://www.overstock.com/search?keywords=&taxonomy=sub22558&searchtype=guidedNav&additionalKeywords=push&cid=247234,Experiment_Furniture_Hackathon 3
84,5976639279,http://www.overstock.com/3/dept.html?,API_Test_Campaign_2
85,5974492259,http://www.overstock.com/453/cat.html?,API_Test_Campaign_2
86,5522832025,"http://www.overstock.com/Office-Supplies/Desks-Cubicles/Workstation-Desks,/desk-type,/3639/cat.html?",Head Terms
87,6000245016,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
88,5661434960,http://www.overstock.com/713/cat.html?,API_Test_Campaign_2
89,6002541220,http://www.overstock.com/2021/subcat.html?,API_Test_Campaign_2
90,5522832148,"http://www.overstock.com/Home-Garden/Bar-Stools/Weathered,/finish,/2023/subcat.html?",Head Terms
91,3742344994,http://www.overstock.com/Baby/Car-Seats/2847/cat.html?products=6602475&TID=L2BG_CarSeats&cid=247234,Experiment_Furniture_Hackathon 3
92,5664872377,http://www.overstock.com/711/cat.html?,API_Test_Campaign_2
93,6029387330,http://www.overstock.com/?,API_Test_Campaign_2
94,6031390569,http://www.overstock.com/?,API_Test_Campaign_2
95,6032028273,http://www.overstock.com/2/dept.html?,API_Test_Campaign_2
96,5998312987,http://www.overstock.com/1311/cat.html?,API_Test_Campaign_2
97,3742344805,"http://www.overstock.com/Home-Garden/Bedroom-Sets/King,/size,/17329/subcat.html?sort=Recommended&cid=247234",Experiment_Furniture_Hackathon 3
98,3742344763,http://www.overstock.com/Home-Garden/Entertainment-Centers/2029/subcat.html?sort=Recommended&cid=247234,Generic_Standard_Furniture
99,5974414379,http://www.overstock.com/4517/cat.html?,API_Test_Campaign_2
100,6033283521,http://www.overstock.com/3407/cat.html?,API_Test_Campaign_2
101,9824244,http://www.overstock.com/search?keywords=benches&taxonomy=dep32&sortOption=Top+Sellers&kid={_mkwid}&TRACK=PSGGL&cid=128513&mkwid={ifsearch:s}{ifcontent:c}{_mkwid}&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10472,Experiment_Furniture_Hackathon 3
102,5996902218,http://www.overstock.com/21082/subcat.html?,API_Test_Campaign_2
103,5975012100,http://www.overstock.com/18551/subcat.html?,API_Test_Campaign_2
104,5996852984,http://www.overstock.com/1311/cat.html?,API_Test_Campaign_2
105,5972630207,http://www.overstock.com/?,API_Test_Campaign_2
106,10175244,http://www.overstock.com/Home-Garden/Matching-Sets/2194/cat.html?sort=Top+Sellers&cid=128510&kid={_mkwid}&TRACK=PSGGL&mkwid={ifsearch:s}{ifcontent:c}75515786279838&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10470,Generic_Standard_Home Decor
107,6035662906,http://www.overstock.com/6420/subcat.html?,API_Test_Campaign_2
108,5977198617,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
109,6036209581,http://www.overstock.com/713/cat.html?,API_Test_Campaign_2
110,6034022958,http://www.overstock.com/715/cat.html?,API_Test_Campaign_2
111,142660164,http://www.overstock.com/Home-Garden/Media-Bookshelves/2031/subcat.html?cid=128513&kid=63101193631729&TRACK=PSGGL&mkwid={ifsearch:s}{ifcontent:c}63101193631729&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10470,Generic_Standard_Furniture
112,5976658987,http://www.overstock.com/4529/cat.html?,API_Test_Campaign_2
113,5978722897,http://www.overstock.com/950/cat.html?,API_Test_Campaign_2
114,6001223230,http://www.overstock.com/1570/cat.html?,API_Test_Campaign_2
115,5977268658,http://www.overstock.com/?,API_Test_Campaign_2
116,6028585283,http://www.overstock.com/1457/cat.html?,API_Test_Campaign_2
117,5978956678,http://www.overstock.com/4541/cat.html?,API_Test_Campaign_2
118,3742343134,http://www.overstock.com/Home-Garden/Armoires/19114/subcat.html?TID=TN:Furn:Armoires&cid=247234,Generic_Standard_Furniture
119,6031584569,http://www.overstock.com/3/dept.html?,API_Test_Campaign_2
120,5976643572,http://www.overstock.com/22410/subcat.html?,API_Test_Campaign_2
121,6030076668,http://www.overstock.com/2003/subcat.html?,API_Test_Campaign_2
122,6031383263,http://www.overstock.com/1463/cat.html?,API_Test_Campaign_2
123,6027358634,http://www.overstock.com/300/cat.html?,API_Test_Campaign_2
124,120956844,http://www.overstock.com/search?keywords=lint&taxonomy=cat1570&sortOption=Top+Sellers&cid=128511&kid={_mkwid}&TRACK=PSGGL&mkwid={ifsearch:s}{ifcontent:c}260678468066836&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10470,Generic_Standard_Housewares
125,4689609292,"https://www.overstock.com/Bedding-Bath/Pillows/Cotton,/material,/4547/cat.html?cid=128506",Experiment-Bedding Geo Jan 24
126,6000463818,http://www.overstock.com/?,API_Test_Campaign_2
127,6033908476,http://www.overstock.com/?,API_Test_Campaign_2
128,5996024415,http://www.overstock.com/710/cat.html?,API_Test_Campaign_2
129,6032311491,http://www.overstock.com/2/subcat.html?,API_Test_Campaign_2
130,142660164,http://www.overstock.com/Home-Garden/Media-Bookshelves/2031/subcat.html?cid=128513&kid=63101193631729&TRACK=PSGGL&mkwid={ifsearch:s}{ifcontent:c}63101193631729&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10470,Experiment_Furniture_Hackathon 3
131,6027732110,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
132,5976808587,"https://www.overstock.com/Home-Garden/Area-Rugs/Safavieh,/brand,/244/cat.html?",Standard_Partners
133,4689609292,"https://www.overstock.com/Bedding-Bath/Pillows/Cotton,/material,/4547/cat.html?cid=128506",Generic_Standard_Bedding
134,3742343134,http://www.overstock.com/Home-Garden/Armoires/19114/subcat.html?TID=TN:Furn:Armoires&cid=247234,Experiment_Furniture_Hackathon 3
135,5978899393,http://www.overstock.com/31/dept.html?,API_Test_Campaign_2
136,5972561453,http://www.overstock.com/1456/cat.html?,API_Test_Campaign_2
137,6032410239,http://www.overstock.com/22394/subcat.html?,API_Test_Campaign_2
138,5998393247,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
139,5998406552,http://www.overstock.com/22534/subcat.html?,API_Test_Campaign_2
140,5976839656,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
141,5976618523,http://www.overstock.com/1456/cat.html?,API_Test_Campaign_2
142,5974673180,http://www.overstock.com/713/cat.html?,API_Test_Campaign_2
143,6032541600,http://www.overstock.com/1984/subcat.html?,API_Test_Campaign_2
144,5974917888,http://www.overstock.com/1457/cat.html?,API_Test_Campaign_2
145,5661428288,http://www.overstock.com/?,API_Test_Campaign_2
146,5995187087,http://www.overstock.com/2000/subcat.html?,API_Test_Campaign_2
147,4470580269,https://www.overstock.com/Food-Gifts/Jewelry-Boxes/6354/subcat.html?cid=128514,Experiment_Jewelry_Smart Bidding 4
148,6031729899,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
149,5994984074,http://www.overstock.com/6451/subcat.html?,API_Test_Campaign_2
150,5974304717,http://www.overstock.com/31/dept.html?,API_Test_Campaign_2
151,6036324088,http://www.overstock.com/3631/cat.html?,API_Test_Campaign_2
152,6034036975,http://www.overstock.com/?,API_Test_Campaign_2
153,6030050381,http://www.overstock.com/292/dept.html?,API_Test_Campaign_2
154,5995109468,http://www.overstock.com/3709/cat.html?,API_Test_Campaign_2
155,3742345015,http://www.overstock.com/search?keywords=patio+pub+set+&SearchType=Header&cid=247234,Experiment_Furniture_Hackathon 3
156,5522832184,"http://www.overstock.com/Home-Garden/Coffee-Sofa-End-Tables/Reclaimed-Wood,Round,Coffee-Tables,/material,shape,type,/2030/subcat.html?",Head Terms
157,5976859396,http://www.overstock.com/2027/subcat.html?,API_Test_Campaign_2
158,6031600712,http://www.overstock.com/1457/cat.html?,API_Test_Campaign_2
159,5975084580,http://www.overstock.com/714/cat.html?,API_Test_Campaign_2
160,5972886749,http://www.overstock.com/3/dept.html?,API_Test_Campaign_2
161,6034104999,http://www.overstock.com/312/dept.html?,API_Test_Campaign_2
162,5972923505,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
163,6027286979,http://www.overstock.com/3/dept.html?,API_Test_Campaign_2
164,5974757540,http://www.overstock.com/2/dept.html?,API_Test_Campaign_2
165,5979067192,"https://www.overstock.com/Home-Garden/Dining-Room-Bar-Furniture/INSPIRE-Q,/brand,/711/cat.html?",Standard_Partners
166,5997796370,http://www.overstock.com/451/dept.html?,API_Test_Campaign_2
167,6030898449,http://www.overstock.com/713/cat.html?,API_Test_Campaign_2
168,10178604,http://www.overstock.com/search?keywords=sunburst+mirrors&,Experiment_Home Decor_coop #4
169,5972565383,http://www.overstock.com/22534/subcat.html?,API_Test_Campaign_2
170,5978275111,http://www.overstock.com/4541/cat.html?,API_Test_Campaign_2
171,5972308562,http://www.overstock.com/?,API_Test_Campaign_2
172,6031315982,http://www.overstock.com/454/dept.html?,API_Test_Campaign_2
173,10178604,http://www.overstock.com/search?keywords=sunburst+mirrors&,Generic_Standard_Home Decor
174,6033269656,http://www.overstock.com/244/cat.html?,API_Test_Campaign_2
175,6031641470,http://www.overstock.com/219/dept.html?,API_Test_Campaign_2
176,3742344862,http://www.overstock.com/search?keywords=locker+&SearchType=Header&cid=247234,Generic_Standard_Furniture
177,4689609271,https://www.overstock.com/search?keywords=pillow+top+mattress+pads&CID=128506,Generic_Standard_Bedding
178,6033469738,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
179,5664782737,http://www.overstock.com/?,API_Test_Campaign_2
180,3742345015,http://www.overstock.com/search?keywords=patio+pub+set+&SearchType=Header&cid=247234,Generic_Standard_Furniture
181,4470580269,https://www.overstock.com/Food-Gifts/Jewelry-Boxes/6354/subcat.html?cid=128514,Generic_Standard_Jewelry
182,271315764,http://www.overstock.com/Luggage-Bags/Backpacks/700/cat.html?sort=Top+Sellers&cid=128502&kid={_mkwid}&TRACK=PSGGL&mkwid={ifsearch:s}{ifcontent:c}276980364448584&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10470,Generic_Standard_Luggage
183,5972630201,http://www.overstock.com/4540/cat.html?,API_Test_Campaign_2
184,5399911027,"http://www.overstock.com/Home-Garden/Fireplaces-Chimineas/Wood,/fuel-type,/6412/subcat.html",Generic_Standard_Garden
185,4689609271,https://www.overstock.com/search?keywords=pillow+top+mattress+pads&CID=128506,Experiment-Bedding Geo Jan 24
186,6027926978,http://www.overstock.com/?,API_Test_Campaign_2
187,6033576184,http://www.overstock.com/49/dept.html?,API_Test_Campaign_2
188,6029508878,http://www.overstock.com/1311/cat.html?,API_Test_Campaign_2
189,3742344862,http://www.overstock.com/search?keywords=locker+&SearchType=Header&cid=247234,Experiment_Furniture_Hackathon 3
190,5978756701,http://www.overstock.com/?,API_Test_Campaign_2
191,5997819202,http://www.overstock.com/2027/subcat.html?,API_Test_Campaign_2
192,5974508579,http://www.overstock.com/2737/subcat.html?,API_Test_Campaign_2
193,6029594109,http://www.overstock.com/?,API_Test_Campaign_2
194,5978275114,http://www.overstock.com/454/dept.html?,API_Test_Campaign_2
195,5999070076,http://www.overstock.com/6420/subcat.html?,API_Test_Campaign_2
196,6002308021,http://www.overstock.com/?,API_Test_Campaign_2
197,8783004,http://www.overstock.com/Home-Garden/Living-Room-Furniture/713/cat.html?kid={_mkwid}&TRACK=PSGGL&cid=247234&mkwid={ifsearch:s}{ifcontent:c}{_mkwid}&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10472,Generic_AutoKeywords_Furniture
198,3742344835,"http://www.overstock.com/Home-Garden/Accent-Pieces/serving,Trays,/k,accent-type,/39/subcat.html?count=50&sort=Relevance&cid=247234",Experiment_Furniture_Hackathon 3
199,8783004,http://www.overstock.com/Home-Garden/Living-Room-Furniture/713/cat.html?kid={_mkwid}&TRACK=PSGGL&cid=247234&mkwid={ifsearch:s}{ifcontent:c}{_mkwid}&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10472,Generic_Standard_Furniture
200,5999968683,http://www.overstock.com/3/dept.html?,API_Test_Campaign_2
201,5976671730,http://www.overstock.com/454/dept.html?,API_Test_Campaign_2
202,4470578418,https://www.overstock.com/search?keywords=Cool+Money+Clips&SearchType=Header&cid=128514,Experiment_Jewelry_Smart Bidding 4
203,5975486262,http://www.overstock.com/3637/cat.html?,API_Test_Campaign_2
204,5978958379,http://www.overstock.com/454/dept.html?,API_Test_Campaign_2
205,112681404,"http://www.overstock.com/Health-Beauty/Perfumes-Fragrances/Gianni-Versace,/brand,/3467/cat.html?cid=128610&kid=1350461868347&TRACK=PSGGL&mkwid={ifsearch:s}{ifcontent:c}1350461868347&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10470",Standard_Health & Beauty
206,6030988152,http://www.overstock.com/?,API_Test_Campaign_2
207,4470580185,"https://www.overstock.com/search?keywords=Studs+For+Sale&taxonomy=sto4&ralt=sto7,sto6,sto1&TID=AR:TRUE&searchtype=Header&cid=128514",Generic_Standard_Jewelry
208,3742344835,"http://www.overstock.com/Home-Garden/Accent-Pieces/serving,Trays,/k,accent-type,/39/subcat.html?count=50&sort=Relevance&cid=247234",Generic_Standard_Furniture
209,8783004,http://www.overstock.com/Home-Garden/Living-Room-Furniture/713/cat.html?kid={_mkwid}&TRACK=PSGGL&cid=247234&mkwid={ifsearch:s}{ifcontent:c}{_mkwid}&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10472,Experiment_Furniture_Hackathon 3
210,10137515288,https://www.overstock.com/Home-Garden/Round-Oval-Square/1020/subcat.html?cid=128510&kid={_mkwid}&TRACK=PSGGL&mkwid={ifsearch:s}{ifcontent:c}193867502549937&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10470,Generic_Standard_Home Decor
211,5972933504,http://www.overstock.com/2019/subcat.html?,API_Test_Campaign_2
212,5997773641,http://www.overstock.com/?,API_Test_Campaign_2
213,5995141556,http://www.overstock.com/?,API_Test_Campaign_2
214,5409298670,"http://www.overstock.com/Home-Garden/Outdoor-Cushions-Pillows/Sunbrella,/material,/21118/subcat.html",Generic_Standard_Garden
215,4689609346,https://www.overstock.com/Bedding-Bath/Memory-Foam-Mattress-Toppers/4545/cat.html?keywords=memory%20foam%20mattress%20toppers&searchtype=Header&CID=128506,Generic_Standard_Bedding
216,6027187373,http://www.overstock.com/3/dept.html?,API_Test_Campaign_2
217,8783004,http://www.overstock.com/Home-Garden/Living-Room-Furniture/713/cat.html?kid={_mkwid}&TRACK=PSGGL&cid=247234&mkwid={ifsearch:s}{ifcontent:c}{_mkwid}&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10472,DSA_Standard_Furniture
218,5977035727,http://www.overstock.com/454/dept.html?,API_Test_Campaign_2
219,5972961041,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
220,6032037328,http://www.overstock.com/2016/subcat.html?,API_Test_Campaign_2
221,5999413972,http://www.overstock.com/?,API_Test_Campaign_2
222,8783004,http://www.overstock.com/Home-Garden/Living-Room-Furniture/713/cat.html?kid={_mkwid}&TRACK=PSGGL&cid=247234&mkwid={ifsearch:s}{ifcontent:c}{_mkwid}&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10472,Experiment_Autokeywords_Furniture
223,5998461358,http://www.overstock.com/?,API_Test_Campaign_2
224,5978276206,http://www.overstock.com/?,API_Test_Campaign_2
225,5978941504,http://www.overstock.com/4545/cat.html?,API_Test_Campaign_2
226,4470578409,"https://www.overstock.com/search?keywords=pendants&taxonomy=sto4&ralt=sto1,sto6,sto39&TID=AR:TRUE&searchtype=Header&cid=128514",Generic_Standard_Jewelry
227,6028801289,http://www.overstock.com/23594/subcat.html?,API_Test_Campaign_2
228,6033015468,http://www.overstock.com/?,API_Test_Campaign_2
229,5522831641,"http://www.overstock.com/Home-Garden/Area-Rugs/Jute,/material,/244/cat.html?",Head Terms
230,4470578418,https://www.overstock.com/search?keywords=Cool+Money+Clips&SearchType=Header&cid=128514,Generic_Standard_Jewelry
231,5972880071,http://www.overstock.com/710/cat.html?,API_Test_Campaign_2
232,6034119757,http://www.overstock.com/22416/subcat.html?,API_Test_Campaign_2
233,6029083337,http://www.overstock.com/713/cat.html?,API_Test_Campaign_2
234,6002295016,http://www.overstock.com/31/dept.html?,API_Test_Campaign_2
235,5972308556,http://www.overstock.com/4451/cat.html?,API_Test_Campaign_2
236,5978610397,http://www.overstock.com/4525/cat.html?,API_Test_Campaign_2
237,4470580185,"https://www.overstock.com/search?keywords=Studs+For+Sale&taxonomy=sto4&ralt=sto7,sto6,sto1&TID=AR:TRUE&searchtype=Header&cid=128514",Experiment_Jewelry_Smart Bidding 4
238,6032022478,http://www.overstock.com/1984/subcat.html?,API_Test_Campaign_2
239,4470578409,"https://www.overstock.com/search?keywords=pendants&taxonomy=sto4&ralt=sto1,sto6,sto39&TID=AR:TRUE&searchtype=Header&cid=128514",Experiment_Jewelry_Smart Bidding 4
240,5976986103,http://www.overstock.com/454/dept.html?,API_Test_Campaign_2
241,6030677837,http://www.overstock.com/2/dept.html?,API_Test_Campaign_2
242,5994802109,http://www.overstock.com/6415/subcat.html?,API_Test_Campaign_2
243,6029942934,http://www.overstock.com/32/dept.html?,API_Test_Campaign_2
244,753681485,"http://www.overstock.com/Home-Garden/Clocks/Wall,/type,/37/subcat.html?cid=128510&kid={_mkwid}&TRACK=PSGGL&mkwid={ifsearch:s}{ifcontent:c}222663517398981&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10470",Generic_Standard_Home Decor
245,753681485,"http://www.overstock.com/Home-Garden/Clocks/Wall,/type,/37/subcat.html?cid=128510&kid={_mkwid}&TRACK=PSGGL&mkwid={ifsearch:s}{ifcontent:c}222663517398981&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10470",Experiment_Home Decor_coop #4
246,10137515288,https://www.overstock.com/Home-Garden/Round-Oval-Square/1020/subcat.html?cid=128510&kid={_mkwid}&TRACK=PSGGL&mkwid={ifsearch:s}{ifcontent:c}193867502549937&pcrid={creative}&pmt={matchtype}&pdv={device}&mtrckid=17394at10470,Experiment_Home Decor_coop #4
