,FinalURL,CustomParameter,Identifier
36,http://www.overstock.com/Home-Garden/Sectional-Sofas/18553/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066179&ds_s_kwgid=58700001505819101""}",Head Terms
37,"https://www.overstock.com/search?keywords=white+comforter&taxonomy=sto43&ralt=sto45,sto1,sto39&TID=AR:TRUE&searchtype=Header&","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066287&ds_s_kwgid=58700001505819212""}",Head Terms
38,"http://www.overstock.com/Bedding-Bath/Sheets-Pillowcases/Twin-XL,/size,/459/dept.html?searchtype=Header&","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066248&ds_s_kwgid=58700001505819173""}",Head Terms
39,"http://www.overstock.com/Home-Garden/Sofas-Loveseats/Leather,/material,/2027/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793185&ds_s_kwgid=58700001505655388""}",Head Terms
40,http://www.overstock.com/Home-Garden/Futons/2026/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066089&ds_s_kwgid=58700001505655313""}",Head Terms
41,"http://www.overstock.com/Home-Garden/HammocksSwings/Hammocks,/type,/2032/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066122&ds_s_kwgid=58700001505655346""}",Head Terms
42,http://www.overstock.com/Home-Garden/Home-Decor/3/dept.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066125&ds_s_kwgid=58700001505655349""}",Head Terms
43,https://www.overstock.com/living-room?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793206&ds_s_kwgid=58700001505655409""}",Head Terms
44,http://www.overstock.com/search?keywords=silk+pillowcase&SearchType=Header&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066197&ds_s_kwgid=58700001505819119""}",Head Terms
45,"http://www.overstock.com/Home-Garden/Home-Decor/(50,100),/price,/3/dept.html?TID=CMS:dep3:2006::refinements-5-2:&","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012144873543&ds_s_kwgid=58700001491556848""}",Head Terms
46,"http://www.overstock.com/Home-Garden/Desks/Student-Desks,/desk-type,/2025/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793164&ds_s_kwgid=58700001505655367""}",Head Terms
47,http://www.overstock.com/Home-Garden/Ceiling-Fans/609/subcat.html?TID=TN:FH:Ceiling&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065933&ds_s_kwgid=58700001505816092""}",Head Terms
48,https://www.overstock.com/Bedding-Bath/Shower-Curtains/7239/subcat.html?searchtype=Header&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066191&ds_s_kwgid=58700001505819113""}",Head Terms
49,http://www.overstock.com/Home-Garden/Beds/2013/subcat.html?TID=TN:Furn:Beds&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065903&ds_s_kwgid=58700001505653762""}",Head Terms
50,"https://www.overstock.com/Home-Garden/Sectional-Sofas/(,1000),/price,/18553/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065963&ds_s_kwgid=58700001505655187""}",Head Terms
51,"http://www.overstock.com/Home-Garden/Dining-Sets/18551/subcat.html?featuredproduct=6824996&products=10152413,9565777,10151967,10152336&TID=L2DR_DSets&","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066035&ds_s_kwgid=58700001505655259""}",Head Terms
52,http://www.overstock.com/Home-Garden/Kids-Beds/6407/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066137&ds_s_kwgid=58700001505655361""}",Head Terms
53,https://www.overstock.com/Home-Garden/Patio-Furniture/714/cat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793269&ds_s_kwgid=58700001505819017""}",Head Terms
54,https://www.overstock.com/Home-Garden/Furniture/32/dept.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012144873513&ds_s_kwgid=58700001490015353""}",Head Terms
55,https://www.overstock.com/Bedding-Bath/Comforter-Sets/4538/cat.html?TID=TN:BB:ComfSets&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065978&ds_s_kwgid=58700001505655202""}",Head Terms
56,https://www.overstock.com/Home-Garden/Bathroom-Faucets/3234/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065858&ds_s_kwgid=58700001505653714""}",Head Terms
57,http://www.overstock.com/Home-Garden/Patio-Furniture-Covers/24849/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793284&ds_s_kwgid=58700001505819032""}",Head Terms
58,http://www.overstock.com/Home-Garden/Futon-Covers/29338/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066092&ds_s_kwgid=58700001505655316""}",Head Terms
59,https://www.overstock.com/Home-Garden/1/store.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700011222387040&ds_s_kwgid=58700001311565072""}",Head Terms
60,https://www.overstock.com/Home-Garden/Patio-Furniture/714/cat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793266&ds_s_kwgid=58700001505819014""}",Head Terms
61,"https://www.overstock.com/Home-Garden/Bathroom-Furniture/Bathroom-Mirrors,/type,/1454/cat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012155536234&ds_s_kwgid=58700001490015344""}",Head Terms
62,http://www.overstock.com/search?taxonomy=dep32&moreclearance=Clearance&TID=Clearance:Furniture&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065969&ds_s_kwgid=58700001505655193""}",Head Terms
63,http://www.overstock.com/Home-Garden/Mirrors/2009/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066062&ds_s_kwgid=58700001505655286""}",Head Terms
64,http://www.overstock.com/Home-Garden/Garage-Storage/3270/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066107&ds_s_kwgid=58700001505655331""}",Head Terms
65,"https://www.overstock.com/Home-Garden/Coffee-Sofa-End-Tables/Coffee-Tables,/type,/2030/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065975&ds_s_kwgid=58700001505655199""}",Head Terms
66,"https://www.overstock.com/Home-Garden/Coffee-Sofa-End-Tables/Console-Tables,/type,/2030/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065987&ds_s_kwgid=58700001505655211""}",Head Terms
67,https://www.overstock.com/Home-Garden/Living-Room-Chairs/2737/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793203&ds_s_kwgid=58700001505655406""}",Head Terms
68,https://www.overstock.com/search?keywords=&taxonomy=sub22395&searchtype=guidedNav&additionalKeywords=upholstered&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066257&ds_s_kwgid=58700001505819182""}",Head Terms
69,"https://www.overstock.com/Home-Garden/Dining-Sets/18551/subcat.html?featuredproduct=6824996&products=10152413,9565777,10151967,10152336&TID=L2DR_DSets&","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066038&ds_s_kwgid=58700001505655262""}",Head Terms
70,"http://www.overstock.com/search?keywords=wall+sconces&taxonomy=sto1&ralt=sto6,sto39,sto45&TID=AR:TRUE&searchtype=Header&","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066281&ds_s_kwgid=58700001505819206""}",Head Terms
71,"http://www.overstock.com/Home-Garden/Living-Room-Furniture/Modern,/style,/713/cat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793236&ds_s_kwgid=58700001505818984""}",Head Terms
72,"https://www.overstock.com/Home-Garden/Beds/Daybed,/bed-style,/2013/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066014&ds_s_kwgid=58700001505655238""}",Head Terms
73,"http://www.overstock.com/Home-Garden/Kids-Furniture/Loft-Bed,/bed-style,/1455/cat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793209&ds_s_kwgid=58700001505655412""}",Head Terms
74,http://www.overstock.com/search?keywords=tommy+bahama+furniture&SearchType=Header&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066233&ds_s_kwgid=58700001505819158""}",Head Terms
75,"http://www.overstock.com/Home-Garden/Beds/Canopy-Bed,/bed-style,/2013/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065927&ds_s_kwgid=58700001505816086""}",Head Terms
76,"http://www.overstock.com/Home-Garden/Sofas-Loveseats/Sofa,/type,/2027/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012144873534&ds_s_kwgid=58700001491556839""}",Head Terms
77,http://www.overstock.com/Home-Garden/Furniture/32/dept.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012144873531&ds_s_kwgid=58700001491556836""}",Head Terms
78,http://www.overstock.com/Home-Garden/Futons/2026/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065960&ds_s_kwgid=58700001505816119""}",Head Terms
79,http://www.overstock.com/Home-Garden/Sheer-Curtains/6422/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793182&ds_s_kwgid=58700001505655385""}",Head Terms
80,http://www.overstock.com/Home-Garden/Curtain-Tiers/13885/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793176&ds_s_kwgid=58700001505655379""}",Head Terms
81,https://www.overstock.com/Home-Garden/Bedroom-Furniture/710/cat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065888&ds_s_kwgid=58700001505653747""}",Head Terms
82,"https://www.overstock.com/Home-Garden/Beds/(,300),/price,/2013/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065945&ds_s_kwgid=58700001505816104""}",Head Terms
83,http://www.overstock.com/Home-Garden/Ceiling-Fans/609/subcat.html?TID=TN:FH:Ceiling&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065930&ds_s_kwgid=58700001505816089""}",Head Terms
84,https://www.overstock.com/Home-Garden/Bathroom-Vanities/6405/subcat.html?TID=TN:FH:Vanities&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065864&ds_s_kwgid=58700001505653720""}",Head Terms
85,http://www.overstock.com/Home-Garden/Air-Beds/2020/subcat.html?TID=TN:Furn:AirBeds&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065846&ds_s_kwgid=58700001505653699""}",Head Terms
86,http://www.overstock.com/Home-Garden/Office-Chairs/2024/subcat.html?TID=TN:Furn:OfficeChair&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066023&ds_s_kwgid=58700001505655247""}",Head Terms
87,http://www.overstock.com/Home-Garden/Bedroom-Sets/17329/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793239&ds_s_kwgid=58700001505818987""}",Head Terms
88,"http://www.overstock.com/search?keywords=wall+mirrors&taxonomy=sto1&ralt=sto39,sto6,sto5&TID=AR:TRUE&searchtype=Header&","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066278&ds_s_kwgid=58700001505819203""}",Head Terms
89,"https://www.overstock.com/Home-Garden/Sofas-Chairs-Sectionals/Barstools,/chair-type,/22407/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793251&ds_s_kwgid=58700001505818999""}",Head Terms
90,http://www.overstock.com/Home-Garden/Sofas-Loveseats/2027/subcat.html?keywords=sofa&searchtype=Header&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066206&ds_s_kwgid=58700001505819128""}",Head Terms
91,http://www.overstock.com/Bedding-Bath/Down-Comforters/756/subcat.html?TID=TN:BB:DownComf&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066047&ds_s_kwgid=58700001505655271""}",Head Terms
92,http://www.overstock.com/Home-Garden/Table-Lamps/32/subcat.html?keywords=table%20lamps&searchtype=Header&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066221&ds_s_kwgid=58700001505819143""}",Head Terms
93,http://www.overstock.com/Home-Garden/Furniture/32/dept.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012155536231&ds_s_kwgid=58700001490015341""}",Head Terms
94,"http://www.overstock.com/Home-Garden/Beds/Bunk-Bed,/bed-style,/2013/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065912&ds_s_kwgid=58700001505653771""}",Head Terms
95,"http://www.overstock.com/Home-Garden/Furniture/Contemporary,/style,/32/dept.html?TID=CMS:dep32:1988::refinements-5-2:&","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065990&ds_s_kwgid=58700001505655214""}",Head Terms
96,"http://www.overstock.com/Home-Garden/Mattresses/Memory-Foam,/mattress-type,/2019/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065882&ds_s_kwgid=58700001505653741""}",Head Terms
97,"http://www.overstock.com/Home-Garden/Curtains/(60,100),/price,/6420/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012144873537&ds_s_kwgid=58700001491556842""}",Head Terms
98,http://www.overstock.com/Home-Garden/Home-Office-Furniture/712/cat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066128&ds_s_kwgid=58700001505655352""}",Head Terms
99,"http://www.overstock.com/search?keywords=secretary+desks&taxonomy=sto1&ralt=sto22,sto39,sto34&TID=AR:TRUE&searchtype=Header&","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066161&ds_s_kwgid=58700001505819083""}",Head Terms
100,http://www.overstock.com/Home-Garden/Patio-Furniture-Covers/24849/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793263&ds_s_kwgid=58700001505819011""}",Head Terms
101,"http://www.overstock.com/Home-Garden/Beds/Daybed,/bed-style,/2013/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066011&ds_s_kwgid=58700001505655235""}",Head Terms
102,"http://www.overstock.com/Home-Garden/Living-Room-Chairs/Recliners,Leather,/chair-type,material,/2737/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793188&ds_s_kwgid=58700001505655391""}",Head Terms
103,"https://www.overstock.com/Home-Garden/HammocksSwings/Hammocks,/type,/2032/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066116&ds_s_kwgid=58700001505655340""}",Head Terms
104,http://www.overstock.com/Home-Garden/Bathroom-Vanities/6405/subcat.html?TID=TN:FH:Vanities&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065867&ds_s_kwgid=58700001505653723""}",Head Terms
105,"https://www.overstock.com/search?keywords=girls+bedding&taxonomy=sto43&ralt=sto35,sto1,sto5&TID=AR:TRUE&searchtype=Header&","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066110&ds_s_kwgid=58700001505655334""}",Head Terms
106,http://www.overstock.com/Office-Supplies/Height-Adjustable-Ergonomic-Desks/22547/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066200&ds_s_kwgid=58700001505819122""}",Head Terms
107,https://www.overstock.com/Home-Garden/Mirrors/2009/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793227&ds_s_kwgid=58700001505818975""}",Head Terms
108,http://www.overstock.com/Home-Garden/Sconces-Vanities/11254/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066158&ds_s_kwgid=58700001505819080""}",Head Terms
109,https://www.overstock.com/memorial-day-sale?,"{""dssagcrid"":""lid=43700020721918760&ds_s_kwgid=58700002423719003""}",Head Terms
110,"http://www.overstock.com/Home-Garden/Sofas-Loveseats/Sofa,/type,/2027/subcat.html?searchtype=Header&","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066215&ds_s_kwgid=58700001505819137""}",Head Terms
111,"http://www.overstock.com/Home-Garden/Beds/Full,/size,/2013/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066065&ds_s_kwgid=58700001505655289""}",Head Terms
112,"http://www.overstock.com/Home-Garden/Ceiling-Fans/Outdoor,/setting,/609/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793254&ds_s_kwgid=58700001505819002""}",Head Terms
113,http://www.overstock.com/Sports-Toys/Kids-Furniture/25061/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793167&ds_s_kwgid=58700001505655370""}",Head Terms
114,"http://www.overstock.com/search?keywords=wicker+furniture&taxonomy=sto1&ralt=sto35,sto6,sto37&TID=AR:TRUE&searchtype=Header&","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066293&ds_s_kwgid=58700001505819218""}",Head Terms
115,"http://www.overstock.com/Home-Garden/Living-Room-Furniture/Leather,Sectional-Sofa,/material,type,/713/cat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793194&ds_s_kwgid=58700001505655397""}",Head Terms
116,http://www.overstock.com/Home-Garden/Sectional-Sofas/18553/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066176&ds_s_kwgid=58700001505819098""}",Head Terms
117,http://www.overstock.com/Home-Garden/Dining-Tables/2021/subcat.html?TID=TN:Furn:DiningTable&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066041&ds_s_kwgid=58700001505655265""}",Head Terms
118,"http://www.overstock.com/Bedding-Bath/Sheets-Pillowcases/Flannel,/material,/459/dept.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066056&ds_s_kwgid=58700001505655280""}",Head Terms
119,https://www.overstock.com/Office-Supplies/Computer-Desks/22542/subcat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793245&ds_s_kwgid=58700001505818993""}",Head Terms
120,https://www.overstock.com/Home-Garden/Patio-Furniture/714/cat.html?products=10131232&TID=CMS:dep32:1988:02:Featured-13:&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012155536225&ds_s_kwgid=58700001490015335""}",Head Terms
121,https://www.overstock.com/Home-Garden/Dining-Tables/2021/subcat.html?TID=TN:Furn:DiningTable&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066032&ds_s_kwgid=58700001505655256""}",Head Terms
122,https://www.overstock.com/Bedding-Bath/Canopies/4531/cat.html?,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065876&ds_s_kwgid=58700001505653735""}",Head Terms
123,"https://www.overstock.com/Home-Garden/Living-Room-Chairs/Chaise-Lounges,/chair-type,/2737/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065939&ds_s_kwgid=58700001505816098""}",Head Terms
124,"https://www.overstock.com/Home-Garden/Coffee-Sofa-End-Tables/Console-Tables,/type,/2030/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065984&ds_s_kwgid=58700001505655208""}",Head Terms
125,https://www.overstock.com/search?keywords=&taxonomy=sub22395&searchtype=guidedNav&additionalKeywords=upholstered&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270066260&ds_s_kwgid=58700001505819185""}",Head Terms
126,https://www.overstock.com/Home-Garden/Buffets/19115/subcat.html?TID=TN:Furn:Buff&,"{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012270065909&ds_s_kwgid=58700001505653768""}",Head Terms
127,"https://www.overstock.com/Home-Garden/Kids-Furniture/Loft-Bed,/bed-style,/1455/cat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793212&ds_s_kwgid=58700001505655415""}",Head Terms
128,"http://www.overstock.com/Home-Garden/Beds/Platform-Bed,/bed-style,/2013/subcat.html?","{""cidmapping"":""249664"",""dssagcrid"":""lid=43700012222793302&ds_s_kwgid=58700001505819050""}",Head Terms
